SubjectNum,Activity,tBodyAcc-mean-X,tBodyAcc-mean-Y,tBodyAcc-mean-Z,tBodyAcc-std-X,tBodyAcc-std-Y,tBodyAcc-std-Z,tGravityAcc-mean-X,tGravityAcc-mean-Y,tGravityAcc-mean-Z,tGravityAcc-std-X,tGravityAcc-std-Y,tGravityAcc-std-Z,tBodyAccJerk-mean-X,tBodyAccJerk-mean-Y,tBodyAccJerk-mean-Z,tBodyAccJerk-std-X,tBodyAccJerk-std-Y,tBodyAccJerk-std-Z,tBodyGyro-mean-X,tBodyGyro-mean-Y,tBodyGyro-mean-Z,tBodyGyro-std-X,tBodyGyro-std-Y,tBodyGyro-std-Z,tBodyGyroJerk-mean-X,tBodyGyroJerk-mean-Y,tBodyGyroJerk-mean-Z,tBodyGyroJerk-std-X,tBodyGyroJerk-std-Y,tBodyGyroJerk-std-Z,tBodyAccMag-mean,tBodyAccMag-std,tGravityAccMag-mean,tGravityAccMag-std,tBodyAccJerkMag-mean,tBodyAccJerkMag-std,tBodyGyroMag-mean,tBodyGyroMag-std,tBodyGyroJerkMag-mean,tBodyGyroJerkMag-std,fBodyAcc-mean-X,fBodyAcc-mean-Y,fBodyAcc-mean-Z,fBodyAcc-std-X,fBodyAcc-std-Y,fBodyAcc-std-Z,fBodyAccJerk-mean-X,fBodyAccJerk-mean-Y,fBodyAccJerk-mean-Z,fBodyAccJerk-std-X,fBodyAccJerk-std-Y,fBodyAccJerk-std-Z,fBodyGyro-mean-X,fBodyGyro-mean-Y,fBodyGyro-mean-Z,fBodyGyro-std-X,fBodyGyro-std-Y,fBodyGyro-std-Z,fBodyAccMag-mean,fBodyAccMag-std,fBodyBodyAccJerkMag-mean,fBodyBodyAccJerkMag-std,fBodyBodyGyroMag-mean,fBodyBodyGyroMag-std,fBodyBodyGyroJerkMag-mean,fBodyBodyGyroJerkMag-std,SubjectNum,Activity
8,WALKING_UPSTAIRS,0.270049892487805,-0.021191335902439,-0.113259869743902,-0.580446073414634,-0.311471584756098,-0.428689323897561,0.747776076341463,0.0135753458292683,0.00268377109878049,-0.954732259146341,-0.958808837073171,-0.927753188170732,0.0772917055673171,0.0105817028541463,-0.0331476021910976,-0.589271014219512,-0.497329997319512,-0.718858197963415,0.0831462379646342,-0.13548897242561,0.0122308988439024,-0.679379648243902,-0.526545232582927,-0.317155634452439,-0.127218107196341,-0.0336166252012195,-0.0568155898902439,-0.699330736585366,-0.70878168,-0.709872209146341,-0.429752746865854,-0.601058259792683,-0.429752746865854,-0.601058259792683,-0.565676838562195,-0.609014197317073,-0.405103794865854,-0.543417641914634,-0.697238802804878,-0.743069545365854,-0.577831681840244,-0.355879675304878,-0.528018879129268,-0.582291846304878,-0.332873267804878,-0.421645087113415,-0.596104083729268,-0.504000353312195,-0.687629024390244,-0.620006221780488,-0.526950770660976,-0.749297198048781,-0.61477021352439,-0.550683266132927,-0.40413283847561,-0.700971535146342,-0.51664810477561,-0.355254447370732,-0.555109239403659,-0.692448723048781,-0.560765698730488,-0.683962715987805,-0.606337281914634,-0.580543392347561,-0.728100660365854,-0.783561452073171,15.4390243902439,4.53658536585366
8,WALKING_DOWNSTAIRS,0.278749864473684,-0.0151526813171053,-0.107898536907895,-0.483823749339474,-0.298013002921053,-0.417034003407895,0.921331011842105,-0.12689307075,-0.0341483114028947,-0.966758948157895,-0.950812115,-0.933403559342105,0.0976384496710526,-0.01571838391125,-0.0211422602682895,-0.371603797476316,-0.346296577447368,-0.501958681344737,-0.0774988133092105,-0.0638759485486842,0.0922488792128947,-0.615558194081579,-0.478548290271053,-0.545747720697368,-0.065753791525,-0.0464414598239474,-0.0662151493986842,-0.627134436822368,-0.531961890147368,-0.587903967013158,-0.395080826196053,-0.415153875592105,-0.395080826196053,-0.415153875592105,-0.363592873023684,-0.368263303660526,-0.427647762401316,-0.504063906498684,-0.558588852105263,-0.574227694078947,-0.427673277043421,-0.285642557618421,-0.409633055811842,-0.508910533135526,-0.351263842947368,-0.471177688389474,-0.389224901486842,-0.379986381460526,-0.464858422977632,-0.410690406730263,-0.354193115297368,-0.537904287236842,-0.551599174723684,-0.435021400092105,-0.468469266609605,-0.637903408552632,-0.512567083775,-0.616353305473684,-0.336422872526316,-0.558622566263158,-0.328773336618421,-0.427591355697368,-0.486495396152632,-0.608346996578947,-0.558199944688158,-0.626974415657895,15.3684210526316,4.65789473684211
8,SITTING,0.27361542625,-0.0121190630403261,-0.10885534375,-0.581288274131522,-0.431242421193478,-0.576929688801087,0.879744780326087,-0.00618197559782609,0.0886546663815217,-0.959303582391304,-0.933701526663043,-0.921979482717391,0.070490813614837,-0.00997423883791304,0.00442261633347826,-0.562194435956522,-0.536443758891304,-0.68786179026087,-0.0652666499304348,-0.0725399439056522,0.0965116620056522,-0.667658990293478,-0.61320346398913,-0.656469737173913,-0.0861904183380435,-0.056767780973913,-0.0632561802826087,-0.678077392967391,-0.677601562880435,-0.672441747717391,-0.513901905576087,-0.521825118701087,-0.513901905576087,-0.521825118701087,-0.57550099763913,-0.531079944657283,-0.523834676566304,-0.588984678532609,-0.669876198326087,-0.668351360527174,-0.582367183511957,-0.462094445945652,-0.59184170278587,-0.581721834076087,-0.452531982830435,-0.604953432084565,-0.587866847752174,-0.571666172108696,-0.667104254580435,-0.574771361022826,-0.529210589302174,-0.707328189673913,-0.604685439583696,-0.599769307881522,-0.601638650119565,-0.689591083413044,-0.625926128631522,-0.709808605,-0.500483794183696,-0.61063206325,-0.535058711094565,-0.529690324694674,-0.600800722706522,-0.656818313913044,-0.669599883618478,-0.691160916592391,13,2.23913043478261
8,STANDING,0.283475774722222,-0.0154915503185185,-0.105881489372222,-0.774858647444444,-0.6290847296875,-0.709188876685185,0.735556765740741,0.0428688174411111,-0.0494619637962963,-0.982220737407408,-0.966416158796296,-0.934514548888889,0.0867066592882408,0.00255161434194444,-0.011738295682963,-0.750079549943519,-0.66694047137037,-0.793301808611111,-0.0340826128952593,-0.0446532774407407,0.0795903524944445,-0.806493798055556,-0.755554989055556,-0.784276966851852,-0.0928226510916667,-0.0365474231194444,-0.0535078093462963,-0.773135046935185,-0.782271413296296,-0.79487666387963,-0.702755350972222,-0.728085116231482,-0.702755350972222,-0.728085116231482,-0.724763978666667,-0.715932532698148,-0.727904396324074,-0.752979282685185,-0.778264463611111,-0.774546682537037,-0.774220578240741,-0.643378754809259,-0.728741228675926,-0.775615639796296,-0.64554473562963,-0.722528400055556,-0.770860957774074,-0.69320707325,-0.781355645990741,-0.75132990462963,-0.661070240849074,-0.8039625625,-0.752235640009259,-0.742025521833333,-0.764791562962963,-0.824457162870371,-0.767093652037037,-0.811499839166667,-0.723127850462963,-0.774280032512963,-0.718902374166667,-0.713869584278704,-0.75343894112037,-0.799139539907407,-0.779708233435185,-0.783816622333333,13,3.22222222222222
8,LAYING,0.262679093833333,-0.0242907648821296,-0.112149028546296,-0.581646078064815,-0.414875268040741,-0.576918481388889,0.230636511944444,0.130283655277778,0.276643266745463,-0.933481806351852,-0.937827328981481,-0.928322168814815,0.0849288946898148,0.0183091307337037,-0.02702420367,-0.67047370312963,-0.621809598124074,-0.780857697314815,-0.0728275281444445,-0.0409469347342593,0.120451217899074,-0.728201170796296,-0.670892329259259,-0.595739075638889,-0.0828837496287037,-0.0471684542990741,-0.0542194359444445,-0.768810945740741,-0.80359456212963,-0.739082999907407,-0.499826142561111,-0.578404232518519,-0.499826142561111,-0.578404232518519,-0.67013553747963,-0.655408330540741,-0.565750580225,-0.652727871981482,-0.779743916481482,-0.796022495092593,-0.617754984759259,-0.491816989722222,-0.653171354194444,-0.56986708812037,-0.415407063934259,-0.572726232441389,-0.680883174153704,-0.645625239894445,-0.760898830405556,-0.689604566352898,-0.621473901638889,-0.799721217314815,-0.689129118212963,-0.705379204351852,-0.598137297481482,-0.742446711166667,-0.657396226296296,-0.634190398796296,-0.595303225851852,-0.636076218148148,-0.640649772869445,-0.677735663442593,-0.691267146796296,-0.687926110805556,-0.788076838981482,-0.822099089537037,13,2.2037037037037
11,WALKING,0.27627661559322,-0.0171807111188136,-0.106260445249153,-0.377434194067797,-0.154213908454237,-0.452254104237288,0.933373328135593,-0.232817539915254,0.0356873565,-0.975493017288136,-0.956362081864407,-0.945993396271186,0.0828047996101695,0.00828361576949153,-0.00710211217881356,-0.416471705508475,-0.311762852161017,-0.685359686779661,-0.0508162699385593,-0.0627607962058475,0.0913603417236822,-0.602960204432204,-0.520321680932204,-0.459771230169492,-0.0932320197584746,-0.0491855511330509,-0.0456285234557627,-0.615322930932203,-0.738217386016949,-0.589524634576271,-0.28532076440678,-0.405520953855932,-0.28532076440678,-0.405520953855932,-0.430191922033898,-0.416695489288136,-0.42227107720339,-0.548352007779661,-0.66406783,-0.751373764661017,-0.382592371525424,-0.196753852392034,-0.554192987288136,-0.376533083220339,-0.186671275133051,-0.443891029127119,-0.445727649661017,-0.355471015381356,-0.657894517288136,-0.438286753898305,-0.310460716222881,-0.711459664067797,-0.54036844820339,-0.598845544745763,-0.440961046440678,-0.625079654881356,-0.483880874237288,-0.516423192033898,-0.393941243067797,-0.505467532033898,-0.41194815811017,-0.426834241864407,-0.60844337059322,-0.588244444644068,-0.747811497457627,-0.774531057635593,18,2.1864406779661
11,WALKING_UPSTAIRS,0.270350897972222,-0.0235732587331482,-0.107451436175926,-0.467286124601852,-0.361404926675,-0.436789336351852,0.905538039907407,-0.291882993981482,0.00158491730555556,-0.965243885462963,-0.943040397407407,-0.926970118981482,0.0892910166731481,-0.00513303559703704,-0.00258187099787037,-0.608105478796296,-0.603867640462963,-0.818852216481482,-0.0682817700882407,-0.0518654178981482,0.080653547534537,-0.638205905092593,-0.53646019037037,-0.711933218888889,-0.0805062853357407,-0.0583475792981482,-0.0518757597060185,-0.768505625555556,-0.851308649259259,-0.813499864166667,-0.393858135027778,-0.47418392862963,-0.393858135027778,-0.47418392862963,-0.648883200925926,-0.625278876111111,-0.47385963375,-0.565610097222222,-0.817988531481482,-0.849374873796296,-0.541715124259259,-0.470525338472222,-0.645835626759259,-0.441663440398148,-0.350408384297222,-0.387195330187963,-0.636639759722222,-0.620189596388889,-0.802161303518519,-0.614309620185185,-0.613238320740741,-0.834117432685185,-0.626513177685185,-0.702328451666667,-0.714441484074074,-0.647446774740741,-0.464983672213889,-0.738710460833333,-0.513753396018519,-0.535257705833333,-0.620181488518519,-0.634910915555556,-0.683677177222222,-0.569188032777778,-0.845987110185185,-0.864925766481482,18.2962962962963,3.83333333333333
11,WALKING_DOWNSTAIRS,0.27949883,-0.0198451259178011,-0.108799305604348,-0.116248143982609,-0.0769406962554348,-0.339489503152174,0.918856602282609,-0.244350844021739,0.0140930869130435,-0.957760858043478,-0.932399469456522,-0.920170565543478,0.0826705815586957,0.0279855251586957,-0.017032796675,-0.302437916145652,-0.328322299983696,-0.651155449021739,-0.0736696781456522,-0.0537274529228261,0.0690563337021739,-0.457850123529348,-0.525446470869565,-0.378352979565217,-0.0496243491028261,-0.054552948051087,-0.0545222866576087,-0.63195629076087,-0.746380074021739,-0.58262640576087,-0.084488273001087,-0.147663514113043,-0.084488273001087,-0.147663514113043,-0.37970810398913,-0.329618345402174,-0.280169239913044,-0.427779208811957,-0.6774463975,-0.744058569565218,-0.206468294245652,-0.161034686001087,-0.448061881847826,-0.0846411491065217,-0.0947992683706522,-0.337075193804348,-0.333102603419565,-0.359627963418478,-0.612441606521739,-0.333756243516304,-0.340136599804348,-0.689302525434783,-0.434511665315217,-0.590322661086957,-0.376660979347826,-0.472347772195652,-0.49613753423913,-0.437637339565217,-0.149082661940217,-0.281643380945652,-0.311114404182609,-0.35908086675,-0.547290575108696,-0.453062188365217,-0.734825651847826,-0.775705361195652,18,2.32608695652174
11,SITTING,0.275887413584906,-0.0159743618754717,-0.109812553301887,-0.981942213113208,-0.947437703396226,-0.97433599509434,0.473163570471698,0.386396235190566,0.293076505283019,-0.988882615754717,-0.971434462358491,-0.981207026509434,0.0731602513113208,0.00644128835509434,0.00451704400318868,-0.980821452924528,-0.97097863490566,-0.985360562264151,-0.0333674639122642,-0.0774435852968868,0.0830934127075472,-0.988263016886792,-0.980891483301887,-0.967119333679245,-0.0977137706981132,-0.0401886764066038,-0.052784850959434,-0.988831906320755,-0.989341674528302,-0.98514750009434,-0.970515024245283,-0.963495523679245,-0.970515024245283,-0.963495523679245,-0.980434809056604,-0.97933018254717,-0.964542053584906,-0.969931092075472,-0.989446620471698,-0.988504429339623,-0.981025629245283,-0.95363304,-0.977923643962264,-0.982376364150943,-0.947321678207547,-0.973695798301887,-0.981519134339623,-0.971870041415094,-0.983194588490566,-0.981806711509434,-0.972055020377358,-0.986105229150943,-0.985312004811321,-0.983005667169811,-0.967893659811321,-0.989221630377358,-0.979855378396226,-0.969945739245283,-0.967453318962264,-0.966647151603773,-0.979565109811321,-0.977972955660377,-0.976470831415094,-0.970943281509434,-0.98885022490566,-0.988550244150943,18,5.45283018867925
11,STANDING,0.277073656489362,-0.0155258642829787,-0.108849583138298,-0.994405986914894,-0.972242150531915,-0.982512430425532,0.85453286893617,-0.013055599787234,0.125712565,-0.993408781914894,-0.984328130638298,-0.98528431106383,0.076073699787234,0.0110600452740426,0.000544883327289362,-0.992087511382979,-0.982291929787234,-0.989922000744681,-0.0310119756914894,-0.0731298623404255,0.0827472615531915,-0.986284151170213,-0.991490268404255,-0.981745127446809,-0.0978473509148936,-0.0398875480638298,-0.0532946738542553,-0.990353500957447,-0.994876849893617,-0.992051623617021,-0.985290614255319,-0.982735856702128,-0.985290614255319,-0.982735856702128,-0.989548898510638,-0.990337062765957,-0.97899868212766,-0.979562829148936,-0.994096905106383,-0.993919411382979,-0.993362767340425,-0.974658178297872,-0.98557039712766,-0.994915628404255,-0.972069279468085,-0.981495433191489,-0.992157991276596,-0.982163884468085,-0.988280248617021,-0.99274640712766,-0.983802964468085,-0.990117074574468,-0.984323599255319,-0.991995201702128,-0.982043764042553,-0.986968896595745,-0.991249239148936,-0.983299612765957,-0.984581048723404,-0.983722041808511,-0.9898004,-0.989952966382979,-0.984554915744681,-0.979827515106383,-0.994031386276596,-0.99389472893617,18,4.53191489361702
11,LAYING,0.279097541052632,-0.0179770286412281,-0.107450692026316,-0.773744884035088,-0.711409080385965,-0.807430314736842,0.218881047807018,0.471196470350877,0.197397107421053,-0.978767068508772,-0.985124267982456,-0.980576276666667,0.0776542842894737,0.0176484926411404,0.00232082159578947,-0.774808764035088,-0.744336882017544,-0.880368958596491,-0.0258564598998246,-0.0581576704042982,0.124191082937719,-0.880373963684211,-0.817419565350877,-0.817192005614035,-0.099301376618421,-0.0415304687359649,-0.0584676944105263,-0.831474731403509,-0.897986469912281,-0.881881588333333,-0.745321460789474,-0.796630302192983,-0.745321460789474,-0.796630302192983,-0.781788146578947,-0.787837480964912,-0.800786436666667,-0.842021426052632,-0.871131979122807,-0.900869977192982,-0.773335519824561,-0.716743769473684,-0.828676479561404,-0.774057723684211,-0.726437493421053,-0.810664796842105,-0.789224987631579,-0.758667479736842,-0.867561675877193,-0.780082068421053,-0.745925754210526,-0.891964221052632,-0.841959597894737,-0.850499739912281,-0.821152253859649,-0.892802499649123,-0.801695745,-0.832909614912281,-0.784687634824561,-0.835104340701754,-0.781498290526316,-0.796895197982456,-0.854975808508772,-0.86106954877193,-0.896364097368421,-0.91460523254386,18,2.64912280701754
14,WALKING,0.266101435508475,-0.0198441443550847,-0.107976634505085,-0.606132568186441,-0.354340786112203,-0.36041280376161,0.344522014237288,0.157275126186441,-0.0620974984576271,-0.973698295084746,-0.970108664661017,-0.960467474237288,0.0774431320200848,0.0171210932531356,0.0136466407112712,-0.613024300938136,-0.528156949431356,-0.651743316864407,-0.021075281341017,-0.0732505351016949,0.0726213478305085,-0.701479959491525,-0.384399359815678,-0.447284210661017,-0.0968720009934492,-0.0497803573355932,-0.0451992964601695,-0.69464285,-0.659944137033898,-0.666155154915254,-0.445150772720339,-0.573449034576271,-0.445150772720339,-0.573449034576271,-0.572959946305085,-0.589419095639831,-0.437974132661017,-0.472753263211864,-0.666522059694915,-0.691228837052542,-0.602608989305085,-0.421114705415254,-0.478272111334746,-0.60862180561017,-0.362121242880508,-0.350741295441441,-0.626272212483051,-0.554556343022034,-0.615929454915254,-0.634053775771187,-0.531218159,-0.686303599237288,-0.642665361970339,-0.481327890516949,-0.491699299661017,-0.720926315423729,-0.338578180591441,-0.484754750101695,-0.560151415427966,-0.649634334915254,-0.580583026849153,-0.603013029111017,-0.536721677991525,-0.521182738644068,-0.689060140618644,-0.717042188974576,20,4.72881355932203
14,WALKING_UPSTAIRS,0.267470521101852,-0.0199452292251852,-0.11457851809537,-0.16786045522037,0.374007645796296,0.195501433324074,0.781362482685185,-0.331550102685185,-0.289763638550926,-0.9305069175,-0.907323496111111,-0.891940030833333,0.0786126906314815,0.00963290080277778,0.00145013555277778,-0.283945060194444,-0.124143664703704,-0.386641351231481,0.0260690023740741,-0.0939688615407407,0.0108231806588889,-0.387732760722222,0.159074502943519,0.358317295953704,-0.101291512838889,-0.0458774278333333,-0.0286177292092593,-0.48588963975463,-0.379907900138889,-0.222051043528704,0.130630626498148,-0.00855098164907408,0.130630626498148,-0.00855098164907408,-0.21928005392963,-0.212284275994722,0.204961399862963,0.0859595670564815,-0.361100326371296,-0.422950790231482,-0.213722479481481,0.167925557802778,-0.0334745464703704,-0.152359804890926,0.381761864401852,0.214114560731481,-0.322548876277778,-0.163941257838889,-0.344751943981481,-0.308531661611111,-0.141509148258333,-0.42753833712963,-0.312552161824074,-0.0289991565449074,0.199266978857407,-0.415972447333333,0.24553236825,0.274475403810185,-0.0401782286407407,-0.147512045021296,-0.191949690176852,-0.248948800128333,-0.0699085541148148,-0.000923610529629629,-0.421455014907407,-0.469319906592593,20,2.59259259259259
14,WALKING_DOWNSTAIRS,0.285152822333333,-0.0190655709465556,-0.102264567798889,-0.0372633149088889,0.479837592988889,0.135840939811111,0.859186078222222,-0.297612720777778,-0.2165923459,-0.940924186333333,-0.935836340333333,-0.913054551111111,0.0581531528466667,-0.0106861053411111,-0.00255065197388889,-0.0122440374495556,0.249259348733333,-0.246100965377556,-0.0241945417222222,-0.0869622094337778,0.0656341305966667,-0.276603844711111,0.0754003534288889,0.119500538411111,-0.0934933094733333,-0.0434093282888889,-0.0656151291066667,-0.385128512644444,-0.204731102733333,-0.0288741290877778,0.159782965394711,0.199473403977778,0.159782965394711,0.199473403977778,0.0210339360011111,0.136631677727889,0.139234465856778,-0.0421456325131111,-0.221706102277778,-0.214558847557778,-0.0271539952622222,0.423164589088889,0.0238299973655556,-0.0431277968727778,0.413468032313333,0.105757735085556,-0.0634025650536556,0.189631517377778,-0.171743256083333,-0.0480936667277778,0.228331681011556,-0.320981931334444,-0.174265931725556,0.0238913900214444,0.231579473245556,-0.313206418511111,0.0960528917546667,-0.0244778276355556,0.276465235695556,-0.0372424410877778,0.141481772171222,0.119981230785556,-0.0531095327746667,-0.204152292768,-0.219965787053111,-0.266305733508889,20,1.48888888888889
14,SITTING,0.280469092777778,-0.0102972020787037,-0.100624950203704,-0.977946861666667,-0.923948742324074,-0.928871695555556,0.910677534537037,-0.0235569518731482,0.034444849315463,-0.97704872037037,-0.953978741814815,-0.934764669962963,0.0743320268518519,-0.000925399475537037,-0.00604523264444444,-0.980298632314815,-0.969949603796296,-0.975240976759259,-0.0392687693767593,-0.0691202198703704,0.0767550605462963,-0.966238618981481,-0.955304268981481,-0.948738724537037,-0.0944026211944444,-0.0427248037657407,-0.0495259267314815,-0.979700082222222,-0.979524993703704,-0.979632041388889,-0.947825733796296,-0.929798746574074,-0.947825733796296,-0.929798746574074,-0.977614617685185,-0.970817604722222,-0.932793950555556,-0.929791933518518,-0.983247460277778,-0.975454289537037,-0.977155087407407,-0.937536794351852,-0.945945846296296,-0.978375614166667,-0.921744976601852,-0.92543869162963,-0.980624462314815,-0.970249083796296,-0.971719550648148,-0.981777540462963,-0.971902583240741,-0.977404394537037,-0.964116181296296,-0.961531335555556,-0.952567801111111,-0.967417236666667,-0.952399585740741,-0.952275322222222,-0.941339299259259,-0.934427606759259,-0.970680040185185,-0.97007458962963,-0.948297793425926,-0.930939822592592,-0.976591016851852,-0.975400425925926,20,4.27777777777778
14,STANDING,0.2770290085,-0.0184730006525,-0.105243244628667,-0.90096470896,-0.823568083859167,-0.854260491916667,0.883174443333333,-0.270458236583333,-0.161415791625,-0.971686917416667,-0.958994336166667,-0.940382637916667,0.0782438759659167,0.00741737887325,-0.009131636715975,-0.906642220366667,-0.898979791416667,-0.92569857725,-0.0197206488545833,-0.0631457662250833,0.07939255369,-0.8940528125,-0.862018491833333,-0.841324870758333,-0.1044168008,-0.0408636490833333,-0.0558014636049167,-0.90405739625,-0.915068669166667,-0.909066134333333,-0.857619336766667,-0.863009518333333,-0.857619336766667,-0.863009518333333,-0.908560953333333,-0.895996585333333,-0.841284264825,-0.84187497675,-0.915594924166667,-0.905643464333333,-0.898037132175,-0.84985934885,-0.878287263,-0.902526400583333,-0.821980708616667,-0.853101521833333,-0.90959184425,-0.901874572083333,-0.917550031083333,-0.912046729325,-0.903063406833333,-0.932603969416667,-0.878391544666667,-0.86894531425,-0.848470390090833,-0.900064264583333,-0.859363170416667,-0.853937004908333,-0.874301251491667,-0.878431664583333,-0.893630290796667,-0.899230089833333,-0.864778375916667,-0.854804161166667,-0.90806953025,-0.909130288666667,20,4.5
14,LAYING,0.23886005627451,-0.0122362706820588,-0.0962564478147059,-0.936026121705882,-0.91899147382353,-0.920429508,0.0679496342941176,0.418474278637255,0.563815680235294,-0.893494784509804,-0.956480852254902,-0.926369778137255,0.0957121087754902,-0.00500709751088235,-0.0172889832403627,-0.973858182254902,-0.966110528823529,-0.974485792647059,-0.0120310528262745,-0.122639170813725,0.134778325607843,-0.967134765686275,-0.944931894117647,-0.947587287745098,-0.101527240137255,-0.0387681800106765,-0.0562139476372549,-0.976583792941176,-0.972228104607843,-0.977816810294118,-0.920967049019608,-0.884024227647059,-0.920967049019608,-0.884024227647059,-0.973718329705882,-0.967599250392157,-0.920486087941176,-0.928049554901961,-0.978094785,-0.969328757843137,-0.945275668529412,-0.934406791470588,-0.942072817843137,-0.932952799343137,-0.91623827477451,-0.915303130686275,-0.974111064117647,-0.966986460980392,-0.970954641176471,-0.97601490627451,-0.967617629313725,-0.976683652941176,-0.961223083333333,-0.94946519254902,-0.947564914019608,-0.969123555686275,-0.942929409117647,-0.952519066470588,-0.914348803049019,-0.887783307196079,-0.967935983137255,-0.966199641372549,-0.942052055980392,-0.931784347745098,-0.970652774019608,-0.969750148039216,20,4.94117647058824
15,WALKING,0.274720345833333,-0.0164657807043519,-0.107208327712963,-0.652829247962963,-0.413006839358056,-0.742959083148148,0.587623086018519,0.110395983203704,0.235563071411111,-0.976748644907407,-0.973865479722222,-0.966670604814815,0.083941043037037,0.00787006190962963,-0.00232651863047222,-0.679716747314815,-0.506006865221204,-0.833958087962963,-0.0396286988090741,-0.0731355082946296,0.0924977335233333,-0.655801451944445,-0.691027515092593,-0.727220069259259,-0.0888502107046296,-0.0474609257451852,-0.0556378327,-0.633481716666667,-0.841096076388889,-0.790840933425926,-0.577002380472222,-0.644178441759259,-0.577002380472222,-0.644178441759259,-0.652390615462963,-0.645672379527778,-0.594911387685185,-0.68835326512963,-0.764304587962963,-0.808687976481482,-0.649655473055556,-0.42815327132787,-0.764148650462963,-0.654410238425926,-0.442256180640278,-0.751149948611111,-0.688451073425926,-0.523271148944445,-0.814299989444445,-0.699617421388889,-0.521453321842222,-0.852650765185185,-0.615073226444444,-0.75135139,-0.716269293148148,-0.670688936481482,-0.661978959555556,-0.756963088981482,-0.621951821586574,-0.712545338796296,-0.635287352962963,-0.66167346512963,-0.725059081203704,-0.717632656759259,-0.812423079166667,-0.81733003712963,24,5.07407407407407
15,WALKING_UPSTAIRS,0.275340582395833,-0.0246376738052083,-0.115176409114583,-0.271794918886458,-0.178531279660417,-0.40676153734375,0.786029413854167,-0.105013742760417,0.0709200722291667,-0.965085869479167,-0.948760233125,-0.943605464166667,0.055522418371875,0.00722292528854167,-0.000667994986770834,-0.382115649979167,-0.37688981084375,-0.665347059666667,0.0187334226177083,-0.109924779957292,0.0911693076857292,-0.540931175,-0.471060169320833,-0.5127109203125,-0.120650426094792,-0.0421592552739583,-0.0683185173677083,-0.552764818125,-0.699312549375,-0.650393430520833,-0.208678146668333,-0.332224598604583,-0.208678146668333,-0.332224598604583,-0.41559494778125,-0.41098874859375,-0.369965331791667,-0.465076483903125,-0.6421065915625,-0.7009709228125,-0.3147951815,-0.237452464545833,-0.500470796190625,-0.2565170387875,-0.201486672047917,-0.406696446427083,-0.415368347697917,-0.408840071510417,-0.636000774427083,-0.402996379410938,-0.38424185103125,-0.6936909328125,-0.463253484729167,-0.557821982395833,-0.506239143541667,-0.568304513333333,-0.433582432002083,-0.560634771145833,-0.331985736572917,-0.437664493895833,-0.391398110385417,-0.444822096489583,-0.540988945208333,-0.513326264510417,-0.693977629895833,-0.732978559791667,24,2.54166666666667
15,WALKING_DOWNSTAIRS,0.275366675654762,-0.0119609215072619,-0.107028281630952,-0.216251883095238,-0.297002826642857,-0.538165213452381,0.460682076785714,0.173196167154762,0.276853914478214,-0.951807148809524,-0.95630943952381,-0.952658255952381,0.0837884309285714,0.0100270581338095,-0.0103735999055952,-0.362487219880952,-0.402123073748809,-0.626256347107143,-0.0784522241059524,-0.0601915251904762,0.085792901785119,-0.604948980940476,-0.610193546071429,-0.545904566428571,-0.0719854779607143,-0.0427422653785714,-0.0478867389238095,-0.668643039761905,-0.721496421666667,-0.642615039047619,-0.240438589988095,-0.241993615238095,-0.240438589988095,-0.241993615238095,-0.436760080600833,-0.338774824265476,-0.475028054417857,-0.580356094130952,-0.691569719166667,-0.722960138571429,-0.311376090083333,-0.315354016803571,-0.538614910607143,-0.182851885238095,-0.332532971533333,-0.577413077261905,-0.403982637161905,-0.430700903379762,-0.597700976821429,-0.376756915559524,-0.4120173659675,-0.65390349452381,-0.548715553677381,-0.62861697797619,-0.515625027904762,-0.624895538119048,-0.602475821309524,-0.598630938333333,-0.2529310575,-0.354471067130952,-0.345129096586905,-0.336601484938095,-0.622405097738095,-0.626567403130952,-0.727177126190476,-0.737711898809524,24,4.69047619047619
15,SITTING,0.274472526423729,-0.0153676752233898,-0.114147544042373,-0.865031273813559,-0.771090019966102,-0.811619254576271,0.918909993050847,0.0241794951779661,-0.0536027243935593,-0.981507338898305,-0.944045014322034,-0.948063086186441,0.0819982416177966,-0.00546157041305085,-0.0042904325659661,-0.897387678728814,-0.887001336864407,-0.895392206525424,-0.0137221285822034,-0.0781625658957627,0.0806227198728814,-0.897838617627119,-0.898083881440678,-0.833274705457627,-0.109023968067797,-0.0386349632973729,-0.0510233174211864,-0.917946855,-0.923113262711864,-0.924616853728813,-0.815369404152542,-0.824425184491525,-0.815369404152542,-0.824425184491525,-0.89046773559322,-0.879888599152542,-0.837808061271186,-0.870240583220339,-0.925390233644068,-0.92112852720339,-0.875024595254237,-0.811618445898305,-0.836278117033898,-0.861703005508475,-0.765985241872881,-0.813152684915254,-0.90017055720339,-0.888546069661017,-0.886606237372881,-0.903882307542373,-0.893498046779661,-0.902745604745763,-0.881593537372881,-0.895202299067797,-0.853870946694915,-0.903582872966102,-0.901123345084746,-0.842519720084746,-0.837588837186441,-0.844466396949153,-0.878742771016949,-0.881153727118644,-0.892567942457627,-0.878194352118644,-0.922700703644068,-0.924436960677966,24,3.83050847457627
